Session_ID,Session_Date,Start_Hour,Station_ID,City,State,Station_Ownership,Charger_Type,Connector_Type,Customer_Type,Payment_Method,Session_Duration_Hours,Energy_Consumed_kWh,Price_per_kWh,Revenue,Electricity_Cost,Maintenance_Cost,Other_Cost,Profit,Occupancy_Rate_Pct,Customer_Rating,Session_Status
SES-002671,2024-07-03,16,EV-028,Gurugram,Haryana,Own,DC Fast,CHAdeMO,Private,Card,1.63,57.0,13.2,752.4,420.63,183.1,34.84,113.83,70.3,3.6,Completed
SES-002898,2024-04-06,12,EV-026,Delhi,Delhi,Own,AC Level 2,CCS2,Corporate,Wallet,0.33,3.91,8.4,32.84,22.4,91.51,9.64,-90.71,10.9,4.1,Completed
SES-000260,2025-09-26,20,EV-054,Mumbai,Maharashtra,Own,DC Fast,CCS2,Corporate,UPI,1.5,56.04,13.26,743.09,296.09,192.13,18.12,236.75,32.6,4.2,Failed
SES-000681,2025-10-29,15,EV-006,Mumbai,Maharashtra,Own,AC Level 2,CCS2,Private,UPI,0.28,5.8,9.07,52.61,31.02,70.34,44.42,-93.17,18.9,4.1,Completed
SES-002820,2024-02-04,4,EV-075,Delhi,Delhi,Own,DC Ultra-Fast,CCS2,Private,UPI,1.98,180.0,15.56,2800.8,1049.68,245.25,14.33,1491.54,36.1,3.8,Completed
SES-001882,2025-01-12,1,EV-058,Bengaluru,Karnataka,Own,AC Level 2,CCS2,Fleet,UPI,0.69,12.82,9.95,127.56,66.33,59.39,74.83,-72.99,19.6,4.4,Completed
SES-001337,2025-10-17,22,EV-055,Mumbai,Maharashtra,Own,DC Ultra-Fast,Type 2,Fleet,Corporate Account,0.66,58.07,18.14,1053.39,451.65,129.97,74.51,397.26,43.2,3.0,Completed
SES-001507,2025-07-07,3,EV-046,Delhi,Delhi,Own,DC Ultra-Fast,CHAdeMO,Private,Card,0.19,15.86,14.02,222.36,120.64,87.84,76.48,-62.6,25.2,3.8,Completed
SES-002656,2024-12-08,7,EV-003,Pune,Maharashtra,Own,AC Level 2,Type 2,Private,UPI,0.68,7.71,9.83,75.79,47.97,188.95,26.72,-187.85,19.9,3.9,Completed
SES-002450,2024-05-30,15,EV-020,Jaipur,Rajasthan,Partner,AC Level 2,CCS2,Fleet,UPI,0.62,7.32,10.82,79.2,54.47,68.79,7.89,-51.95,39.4,3.7,Completed
SES-000946,2025-08-19,4,EV-060,Ahmedabad,Gujarat,Own,DC Fast,Type 2,Private,Card,1.22,58.39,13.48,787.1,381.34,111.65,78.4,215.71,35.7,4.7,Completed
SES-003128,2024-01-09,19,EV-091,Pune,Maharashtra,Own,AC Level 2,CHAdeMO,Corporate,Wallet,1.83,33.97,9.28,315.24,242.51,133.55,40.81,-101.63,32.3,4.9,Completed
SES-002111,2024-05-02,10,EV-055,Delhi,Delhi,Own,DC Fast,CHAdeMO,Private,UPI,0.77,34.08,11.73,399.76,225.71,137.94,30.55,5.56,21.0,5.0,Completed
SES-000082,2024-03-02,2,EV-010,Lucknow,Uttar Pradesh,Own,AC Level 2,CCS2,Private,Card,0.95,18.72,10.13,189.63,110.91,189.26,9.28,-119.82,30.9,3.8,Completed
SES-001061,2024-04-29,0,EV-024,Delhi,Delhi,Partner, AC Level 2 ,CCS2,Private,Corporate Account,0.15,2.98,9.29,27.68,20.01,112.05,76.99,-181.37,42.6,3.7,Completed
SES-000566,2025-06-29,22,EV-055,Gurugram,Haryana,Own,AC Level 2,CCS2,Fleet,Corporate Account,1.8,25.03,9.2,230.28,206.44,130.59,54.98,-161.73,43.3,4.7,Completed
SES-002780,2024-08-22,0,EV-016,Chennai,Tamil Nadu,Own,DC Fast,CCS2,Fleet,UPI,0.98,39.99,13.48,539.07,263.44,25.62,70.77,179.24,23.9,4.0,Completed
SES-000907,2024-08-12,8,EV-073,Lucknow,Uttar Pradesh,Franchise,AC Level 2,CCS2,Private,UPI,0.42,5.09,10.08,51.31,29.8,171.8,74.81,-225.1,19.0,4.1,Completed
SES-001774,2025-06-17,1,EV-040,Mumbai,Maharashtra,Franchise,DC Ultra-Fast,CCS2,Fleet,UPI,0.86,66.41,17.56,1166.16,536.49,94.17,18.36,517.14,27.7,5.0,Completed
SES-000458,2024-10-12,5,EV-043,Bengaluru,Karnataka,Franchise,DC Fast,CCS2,Fleet,Card,0.15,6.02,14.63,88.07,43.87,160.99,8.91,-125.7,29.2,3.9,Completed
SES-003219,2025-02-13,2,EV-024,Lucknow,Uttar Pradesh,Partner,DC Fast,CCS2,Private,Card,0.25,12.61,11.7,147.54,75.45,144.5,32.89,-105.3,32.8,3.6,Completed
SES-000863,2025-07-31,1,EV-060,Gurugram,Haryana,Partner,AC Level 2,CCS2,Taxi/Ride-share,UPI,0.34,5.91,8.97,53.01,35.26,77.36,45.13,-104.74,29.1,4.2,Completed
SES-001602,2024-12-29,1,EV-084,Jaipur,Rajasthan,Franchise,AC Level 2,CCS2,Taxi/Ride-share,UPI,0.3,4.64,10.0,46.4,25.22,143.76,15.4,-137.98,2.0,4.5,Completed
SES-004690,2024-10-17,22,EV-089,Gurugram,Haryana,Own,DC Fast,CCS2,Private,UPI,0.15,4.1,11.17,45.8,23.52,20.14,66.39,-64.25,25.4,4.4,Completed
SES-001251,2024-06-24,4,EV-017,Delhi,Delhi,Own,DC Fast,CCS2,Corporate,Wallet,1.3,48.3,11.08,535.16,330.04,207.73,13.44,-16.05,45.8,4.8,Completed
SES-004566,2024-12-18,23,EV-025,Ahmedabad,Gujarat,Own,DC Fast,CCS2,Private,Card,3.06,121.24,15.29,1853.76,672.57,136.01,56.59,988.59,68.2,4.4,Completed
SES-004366,2024-03-05,22,EV-082,Mumbai,Maharashtra,Own,AC Level 2,CCS2,Fleet,Wallet,0.51,9.38,9.95,93.33,52.38,113.99,17.44,-90.48,21.1,4.6,Completed
SES-001560,2024-09-17,1,EV-048,Jaipur,Rajasthan,Franchise,DC Ultra-Fast,CCS2,Taxi/Ride-share,Card,3.53,180.0,14.77,2658.6,920.56,274.79,66.95,1396.3,42.4,4.3,Completed
SES-003891,2025-11-12,13,EV-016,Bengaluru,Karnataka,Franchise,DC Fast,CCS2,Taxi/Ride-share,Card,1.57,82.67,12.14,1003.61,526.92,101.04,72.13,303.52,35.8,3.5,Completed
SES-001731,2025-09-13,8,EV-052,Jaipur,Rajasthan,Franchise,DC Fast,CCS2,Private,UPI,1.11,49.68,11.75,583.74,280.69,216.18,43.59,43.28,20.2,4.3,Completed
SES-002244,2025-05-31,4,EV-031,Delhi,Delhi,Franchise,AC Level 2,Type 2,Corporate,UPI,0.9,9.26,11.93,110.47,51.31,78.07,62.24,-81.15,42.8,4.2,Failed
SES-001705,2025-10-04,16,EV-006,Hyderabad,Telangana,Franchise,AC Level 2,CCS2,Taxi/Ride-share,Card,2.23,22.51,11.59,260.89,123.97,185.84,7.42,-56.34,28.1,3.9,Completed
SES-003218,2024-05-22,21,EV-074,Ahmedabad,Gujarat,Partner,DC Fast,CCS2,Private,Wallet,0.31,12.93,15.09,195.11,69.23,185.28,56.49,-115.89,9.2,4.0,Completed
SES-002212,2024-02-17,21,EV-093,Pune,Maharashtra,Franchise,DC Ultra-Fast,Type 2,Corporate,UPI,0.47,36.42,16.55,602.75,197.01,170.32,33.26,202.16,2.0,4.5,Completed
SES-004204,2024-08-27,17,EV-024,Gurugram,Haryana,Own,DC Fast,Type 2,Private,Card,1.29,55.21,14.77,815.45,306.51,67.17,30.98,410.79,28.8,4.4,Completed
SES-000138,2024-01-01,8,EV-028,Pune,Maharashtra,Own,DC Fast,Type 2,Corporate,UPI,1.19,39.79,11.98,476.68,250.57,109.0,48.99,68.12,22.6,3.9,Completed
SES-002295,2024-03-15,7,EV-048,Jaipur,Rajasthan,Own,DC Fast,CCS2,Private,UPI,1.45,43.12,14.62,630.41,349.77,175.43,50.23,54.98,46.9,3.0,Completed
SES-004316,2024-10-21,3,EV-057,Pune,Maharashtra,Own,DC Fast,CCS2,Taxi/Ride-share,Corporate Account,1.35,76.01,13.19,1002.57,442.89,92.93,44.76,421.99,55.7,4.1,Completed
SES-001046,2025-07-09,4,EV-099,Chennai,Tamil Nadu,Franchise,DC Ultra-Fast,CHAdeMO,Private,Corporate Account,3.68,180.0,19.28,3470.4,982.14,289.48,68.65,2130.13,24.7,3.9,Completed
SES-004617,2024-09-26,15,EV-077,Pune,Maharashtra,Own,DC Fast,CHAdeMO,Private,Corporate Account,3.19,180.0,11.67,2100.6,1251.76,193.62,53.03,602.19,68.2,4.6,Completed
SES-003024,2025-06-01,23,EV-052,Delhi,Delhi,Franchise,DC Fast,CCS2,Private,UPI,1.44,41.86,11.97,501.06,230.45,207.91,12.66,50.04,15.9,4.6,Completed
SES-000310,2024-07-21,8,EV-051,Delhi,Delhi,Own,DC Fast,CCS2,Private,Card,1.02,40.61,15.91,646.11,321.84,178.61,22.3,123.36,32.9,4.3,Cancelled
SES-004626,2024-09-26,18,EV-058,Pune,Maharashtra,Own,DC Fast,CCS2,Private,Wallet,0.49,19.64,15.89,312.08,141.93,190.31,49.38,-69.54,43.5,3.8,Completed
SES-000073,2024-12-26,2,EV-085,Mumbai,Maharashtra,Own,DC Fast,CCS2,Taxi/Ride-share,Card,1.98,87.33,12.65,1104.72,603.48,215.03,71.34,214.87,39.3,4.9,Completed
SES-004048,2025-09-08,18,EV-086,Ahmedabad,Gujarat,Franchise,AC Level 2,CCS2,Private,UPI,0.15,2.26,10.53,23.8,14.26,191.55,62.8,-244.81,27.7,4.1,Completed
SES-000559,2025-02-07,18,EV-066,Lucknow,Uttar Pradesh,Own,AC Level 2,CHAdeMO,Taxi/Ride-share,Wallet,1.47,25.05,10.8,270.54,172.15,127.77,73.45,-102.83,65.1,4.2,Completed
SES-004459,2024-07-03,16,EV-046,Jaipur,Rajasthan,Own,AC Level 2,CCS2,Fleet,Corporate Account,0.47,5.78,11.56,66.82,34.03,38.39,17.23,-22.83,27.4,5.0,Completed
SES-003528,2024-02-07,1,EV-095,Bengaluru,Karnataka,Partner,AC Level 2,CCS2,Taxi/Ride-share,Card,0.73,7.6,11.85,90.06,45.63,183.51,5.49,-144.57,48.7,4.8,Completed
SES-000270,2024-01-06,3,EV-029,Pune,Maharashtra,Own,DC Ultra-Fast,CHAdeMO,Fleet,Wallet,3.73,180.0,18.21,3277.8,1380.63,151.02,76.26,1669.89,62.9,4.3,Completed
SES-001043,2025-01-03,0,EV-037,Hyderabad,Telangana,Own,DC Fast,CCS2,Private,UPI,1.74,95.07,12.67,1204.54,752.53,137.49,19.77,294.75,48.0,4.7,Completed
SES-000512,2025-11-11,3,EV-006,Lucknow,Uttar Pradesh,Partner,AC Level 2,Type 2,Corporate,UPI,0.95,10.61,9.95,105.57,67.57,162.61,64.82,-189.43,26.9,4.9,Failed
SES-001182,2024-03-02,16,EV-054,Lucknow,Uttar Pradesh,Own,AC Level 2,CHAdeMO,Fleet,Card,1.09,18.31,11.35,207.82,133.42,120.54,48.9,-95.04,35.0,3.9,Completed
SES-000757,2025-10-19,0,EV-064,Delhi,Delhi,Franchise,DC Fast,Type 2,Taxi/Ride-share,card,0.38,19.06,13.42,255.79,109.37,22.48,51.61,72.33,27.5,3.6,Failed
SES-000485,2025-03-18,10,EV-004,Jaipur,Rajasthan,Partner,AC Level 2,CCS2,Private,UPI,0.88,11.07,10.14,112.25,87.08,202.0,55.94,-232.77,45.4,4.3,Completed
SES-000028,2025-06-14,8,EV-087,Bengaluru,Karnataka,Own,DC Ultra-Fast,CCS2,Private,UPI,1.09,143.24,17.92,2566.86,1108.47,54.51,46.87,1357.01,32.9,4.2,Completed
SES-000580,2025-07-02,21,EV-032,Delhi,Delhi,Own,DC Fast,CHAdeMO,Private,UPI,1.23,57.31,13.19,755.92,409.98,39.35,32.8,273.79,36.3,4.0,Completed
SES-004896,2025-12-21,20,EV-007,Mumbai,Maharashtra,Own,DC Ultra-Fast,CCS2,Corporate,Wallet,0.17,20.14,19.25,387.7,152.34,51.87,50.93,132.56,23.2,4.6,Completed
SES-004886,2024-12-01,13,EV-070,Mumbai,Maharashtra,Partner,DC Fast,CCS2,Corporate,UPI,0.46,16.63,13.71,228.0,111.68,22.39,15.55,78.38,15.5,4.5,Completed
SES-003056,2025-03-10,8,EV-077,Jaipur,Rajasthan,Partner,AC Level 2,CCS2,Private,UPI,0.81,12.01,9.85,118.3,83.68,182.82,54.86,-203.06,43.9,2.4,Completed
SES-000142,2025-11-04,4,EV-060,Ahmedabad,Gujarat,Own,DC Ultra-Fast,CCS2,Fleet,UPI,0.49,51.84,16.78,869.88,304.48,251.48,10.59,303.33,26.2,3.0,Completed
SES-004329,2025-11-18,14,EV-063,Mumbai,Maharashtra,Own,DC Fast,CCS2,Taxi/Ride-share,Card,2.32,75.45,14.51,1094.78,612.51,48.16,47.01,387.1,43.1,4.7,Completed
SES-000637,2024-08-19,13,EV-056,Mumbai,Maharashtra,Partner,AC Level 2,CHAdeMO,Corporate,UPI,1.0,17.06,8.31,141.77,104.12,59.11,78.4,-99.86,20.5,3.6,Completed
SES-001724,2025-05-25,9,EV-057,Mumbai,Maharashtra,Franchise,DC Ultra-Fast,CCS2,Taxi/Ride-share,Wallet,1.02,135.51,19.91,2698.0,1116.27,186.74,65.24,1329.75,49.3,3.9,Completed
SES-004537,2024-08-01,11,EV-004,Bengaluru,Karnataka,Franchise,AC Level 2,CHAdeMO,Private,Wallet,2.57,28.53,9.57,273.03,186.48,177.94,42.32,-133.71,35.0,5.0,Completed
SES-003585,2025-07-21,10,EV-055,Bengaluru,Karnataka,Own,AC Level 2,Type 2,Private,Wallet,0.56,8.02,8.23,66.0,40.69,115.49,25.71,-115.89,19.7,4.5,Completed
SES-001781,2024-09-06,17,EV-019,Ahmedabad,Gujarat,Franchise,DC Ultra-Fast,CCS2,Fleet,UPI,0.51,45.49,16.87,767.42,301.02,212.67,77.2,176.53,34.3,4.6,Completed
SES-001426,2025-12-30,3,EV-040,Pune,Maharashtra,Own,AC Level 2,CHAdeMO,Private,UPI,0.79,11.59,8.97,103.96,97.98,47.47,6.19,-47.68,44.0,3.8,Completed
SES-002567,2024-07-11,13,EV-071,Pune,Maharashtra,Partner,AC Level 2,CCS2,Private,UPI,2.18,25.35,9.13,231.45,129.46,139.15,34.45,-71.61,35.3,4.0,Completed
SES-004648,2025-06-17,14,EV-066,Chennai,Tamil Nadu,Own,DC Fast,Type 2,Taxi/Ride-share,Card,0.91,28.95,12.52,362.45,180.18,148.26,41.3,-7.29,39.2,4.5,Completed
SES-000894,2024-08-10,11,EV-067,Pune,Maharashtra,Own,DC Fast,CCS2,Private,Corporate Account,2.18,120.73,12.91,1558.62,721.28,94.13,18.3,724.91,44.5,3.3,Completed
SES-002422,2024-04-16,11,EV-038,Jaipur,Rajasthan,Franchise,DC Ultra-Fast,CCS2,Taxi/Ride-share,Wallet,1.5,158.22,15.05,2381.21,1071.46,91.57,78.44,1139.74,45.0,3.7,Completed
SES-002192,2024-05-16,11,EV-076,Pune,Maharashtra,Partner,DC Fast,CCS2,Private,Card,0.94,36.77,15.64,575.08,249.81,169.89,62.85,92.53,35.6,5.0,Completed
SES-002644,2024-04-15,12,EV-002,Jaipur,Rajasthan,Own,DC Fast,Type 2,Private,Card,0.46,14.95,14.44,215.88,89.5,121.54,7.67,-2.83,19.9,3.5,Completed
SES-002225,2024-09-23,15,EV-073,Pune,Maharashtra,Partner,DC Fast,CCS2,Private,Corporate Account,1.64,50.77,15.63,,421.65,46.37,53.4,272.12,48.8,4.4,Completed
SES-003297,2025-03-22,21,EV-041,Ahmedabad,Gujarat,Franchise,DC Fast,CCS2,Taxi/Ride-share,Card,0.64,35.82,12.98,464.94,246.98,70.28,25.42,122.26,32.2,4.8,Completed
SES-000117,2025-11-22,22,EV-019,Gurugram,Haryana,Own,DC Ultra-Fast,CCS2,Fleet,UPI,0.26,35.11,19.99,701.85,201.64,61.45,25.67,413.09,18.7,2.9,Completed
SES-003153,2025-05-31,16,EV-020,Jaipur,Rajasthan,Partner,DC Fast,CCS2,Private,Card,0.62,20.47,13.5,276.34,162.35,63.71,46.81,3.47,38.4,4.1,Completed
SES-002694,2024-12-05,2,EV-098,Ahmedabad,Gujarat,Franchise,AC Level 2,CCS2,Private,UPI,0.26,2.95,9.47,27.94,24.07,91.97,47.4,-135.5,2.0,3.9,Completed
SES-002007,2025-08-25,13,EV-037,Jaipur,Rajasthan,Partner,AC Level 2,CHAdeMO,Corporate,Wallet,0.71,9.04,10.27,92.84,76.59,186.06,28.81,-198.62,32.3,4.7,Completed
SES-003583,2025-01-22,0,EV-074,Ahmedabad,Gujarat,Own,AC Level 2,CHAdeMO,Private,UPI,1.37,14.75,10.36,152.81,88.7,146.44,71.26,-153.59,27.8,4.3,Completed
SES-001563,2024-01-28,10,EV-066,Pune,Maharashtra,Own,AC Level 2,CCS2,Private,Wallet,1.96,32.27,11.24,362.71,193.77,43.93,33.49,91.52,45.5,3.8,Completed
SES-001221,2025-03-01,14,EV-088,Mumbai,Maharashtra,Partner,AC Level 2,CHAdeMO,Private,Card,1.44,18.32,9.22,168.91,94.91,200.76,23.94,-150.7,52.1,4.0,Completed
SES-002436,2024-04-02,9,EV-054,Lucknow,Uttar Pradesh,Partner,DC Ultra-Fast,CCS2,Private,UPI,1.09,91.09,17.13,1560.37,604.95,127.25,30.78,797.39,28.9,5.0,Completed
SES-000882,2024-05-01,5,EV-020,Chennai,Tamil Nadu,Own,AC Level 2,CHAdeMO,Private,Wallet,0.77,13.56,10.98,148.89,110.84,56.35,14.59,-32.89,24.4,4.2,Completed
SES-004069,2024-08-12,19,EV-012,Ahmedabad,Gujarat,Own,AC Level 2,CHAdeMO,Private,Card,0.77,13.55,10.9,147.7,83.47,89.63,37.6,-63.0,37.0,3.7,Completed
SES-000553,2025-05-04,22,EV-082,Jaipur,Rajasthan,Franchise,AC Level 2,CCS2,Taxi/Ride-share,UPI,3.48,60.6,8.69,526.61,513.94,59.14,65.34,-111.81,64.6,5.0,Completed
SES-003549,2024-03-19,18,EV-025,Ahmedabad,Gujarat,Own,DC Ultra-Fast,Type 2,Fleet,UPI,0.91,81.99,16.85,1381.53,517.35,280.11,10.84,573.23,7.9,4.3,Completed
SES-002970,2025-01-27,11,EV-013,Lucknow,Uttar Pradesh,Own,AC Level 2,CCS2,Taxi/Ride-share,UPI,1.5,16.78,11.88,199.35,124.22,107.98,14.96,-47.81,38.5,4.1,Completed
SES-000291,2025-12-24,2,EV-029,Pune,Maharashtra,Partner,DC Fast,CCS2,Taxi/Ride-share,UPI,1.49,65.92,11.47,756.1,458.55,213.11,40.67,43.77,29.9,3.5,Completed
SES-002727,2025-01-28,10,EV-080,Gurugram,Haryana,Franchise,AC Level 2,CCS2,Fleet,UPI,0.93,11.99,10.27,123.14,64.14,165.48,44.58,-151.06,43.9,5.0,Completed
SES-004044,2025-05-25,9,EV-019,Hyderabad,Telangana,Franchise,AC Level 2,CCS2,Corporate,Wallet,1.02,12.38,8.62,106.72,84.18,41.33,78.31,-97.1,13.0,4.1,Completed
SES-000409,2025-08-26,7,EV-057,Bengaluru,Karnataka,Own,DC Fast,Type 2,Taxi/Ride-share,UPI,2.02,75.66,15.54,1175.76,434.11,124.16,37.03,580.46,49.6,3.7,Completed
SES-003831,2025-02-16,20,EV-039,Mumbai,Maharashtra,Own,DC Fast,CCS2,Private,UPI,0.78,29.14,12.86,374.74,216.76,189.31,37.49,-68.82,37.3,4.7,Cancelled
SES-003970,2025-02-04,2,EV-026,Bengaluru,Karnataka,Partner,AC Level 2,CCS2,Private,Card,0.26,3.82,9.63,36.79,25.62,62.09,55.79,-106.71,13.7,3.4,Completed
SES-001412,2025-11-20,0,EV-060,Delhi,Delhi,Franchise,AC Level 2,CCS2,Private,Card,0.66,11.56,11.06,127.85,62.58,119.49,57.41,-111.63,25.5,3.9,Completed
SES-002114,2024-09-15,1,EV-044,Mumbai,Maharashtra,Own,DC Fast,Type 2,Corporate,Wallet,1.14,33.16,13.13,435.39,270.58,89.43,77.18,-1.8,38.9,3.8,Completed
SES-000439,2024-04-29,2,EV-022,Hyderabad,Telangana,Partner,DC Fast,CHAdeMO,Fleet,Card,0.15,8.09,12.59,101.85,68.54,125.86,38.65,-131.2,21.0,4.7,Completed
SES-000225,2025-10-03,17,EV-069,Ahmedabad,Gujarat,Franchise,DC Fast,CCS2,Private,UPI,0.41,20.99,12.78,268.25,173.66,39.44,15.49,39.66,37.1,3.6,Completed
SES-001258,2025-12-27,0,EV-022,Lucknow,Uttar Pradesh,Franchise,AC Level 2,Type 2,Private,Corporate Account,1.28,19.64,10.01,196.6,131.57,154.27,41.66,-130.9,44.9,3.7,Completed
SES-002079,2024-09-22,15,EV-006,Jaipur,Rajasthan,Own,DC Ultra-Fast,CCS2,Private,UPI,0.87,94.91,16.74,1588.79,547.1,188.11,14.18,839.4,24.5,4.2,Completed
SES-004642,2025-07-12,12,EV-030,Delhi,Delhi,Own,AC Level 2,CCS2,Fleet,UPI,0.35,5.7,9.21,52.5,45.02,190.08,59.82,-242.42,31.1,5.0,Completed
SES-003564,2024-06-13,21,EV-083,Gurugram,Haryana,Partner,AC Level 2,Type 2,Private,UPI,0.46,7.03,9.65,67.84,45.9,142.22,41.74,-162.02,25.9,4.6,Completed
SES-003393,2024-08-08,13,EV-074,Gurugram,Haryana,Own,DC Fast,CCS2,Private,Card,0.94,30.49,12.64,385.39,220.17,96.99,41.19,27.04,21.9,4.1,Completed
SES-002168,2025-05-15,17,EV-042,Jaipur,Rajasthan,Partner,DC Ultra-Fast,Type 2,Private,UPI,0.34,23.74,14.23,337.82,122.46,208.19,32.96,-25.79,52.8,4.2,Completed
SES-003259,2025-08-19,11,EV-073,Lucknow,Uttar Pradesh,Partner,DC Fast,CCS2,Private,Card,1.04,53.42,12.23,653.33,381.91,61.43,42.09,167.9,29.7,3.6,Completed
SES-002799,2024-07-12,17,EV-100,Lucknow,Uttar Pradesh,Own,DC Ultra-Fast,CHAdeMO,Fleet,Card,0.39,53.21,16.33,868.92,358.45,320.63,37.88,151.96,40.7,4.4,Completed
SES-003544,2024-10-14,18,EV-041,Jaipur,Rajasthan,Franchise,DC Fast,CCS2,Fleet,Wallet,0.83,33.9,11.37,385.44,228.16,32.66,55.57,69.05,27.9,3.7,Completed
SES-003221,2025-06-07,22,EV-049,Hyderabad,Telangana,Partner,DC Fast,CCS2,Corporate,Card,0.68,36.39,15.9,578.6,203.61,100.7,33.97,240.32,27.1,4.6,Completed
SES-003098,2024-11-02,22,EV-090,Pune,Maharashtra,Own,DC Fast,Type 2,Taxi/Ride-share,UPI,0.96,42.21,12.44,525.09,269.15,41.33,51.51,163.1,41.7,5.0,Completed
SES-004115,2024-06-14,4,EV-058,Gurugram,Haryana,Franchise,DC Fast,CHAdeMO,Private,UPI,2.09,77.71,13.67,1062.3,525.73,166.25,43.32,327.0,30.3,3.7,Cancelled
SES-003328,2024-05-25,12,EV-095,Gurugram,Haryana,Own,AC Level 2,CCS2,Private,UPI,0.5,5.93,11.76,69.74,48.27,120.53,47.96,-147.02,17.5,3.9,Completed
SES-000633,2025-03-02,21,EV-001,Lucknow,Uttar Pradesh,Own,AC Level 2,Type 2,Private,UPI,0.55,6.89,10.99,75.72,34.96,154.54,30.43,-144.21,16.3,2.9,Completed
SES-000700,2025-11-05,15,EV-055,Bengaluru,Karnataka,Own,DC Fast,Type 2,Private,UPI,0.93,41.29,11.74,484.74,272.41,182.57,66.06,-36.3,12.5,2.6,Completed
SES-004413,2024-09-24,12,EV-059,Jaipur,Rajasthan,Own,AC Level 2,CCS2,Private,Card,1.3,18.95,10.79,204.47,154.02,218.78,76.97,-245.3,29.4,5.0,Completed
SES-004723,2024-12-14,23,EV-082,Hyderabad,Telangana,Partner,DC Fast,CHAdeMO,Corporate,Wallet,2.94,153.91,13.78,2120.88,922.58,173.15,54.35,970.8,74.7,3.6,Completed
SES-000634,2024-01-04,19,EV-010,Mumbai,Maharashtra,Franchise,DC Fast,CCS2,Private,Card,1.25,68.54,11.61,795.75,344.37,47.06,24.45,379.87,52.4,3.9,Completed
SES-002714,2025-01-20,21,EV-036,Hyderabad,Telangana,Own,AC Level 2,CCS2,Private,UPI,2.36,23.95,11.65,279.02,142.08,129.15,60.88,-53.09,34.4,5.0,Completed
SES-004713,2025-02-20,16,EV-048,Ahmedabad,Gujarat,Own,DC Ultra-Fast,CHAdeMO,Corporate,Wallet,0.32,26.78,15.59,417.5,136.72,87.02,25.15,168.61,2.0,2.9,Completed
SES-002870,2024-06-29,17,EV-087,Lucknow,Uttar Pradesh,Own,DC Fast,CCS2,Fleet,Card,0.77,32.27,12.89,415.96,185.76,37.01,63.5,129.69,35.3,3.8,Completed
SES-002435,2024-10-22,0,EV-016,Hyderabad,Telangana,Own,AC Level 2,CCS2,Private,UPI,1.5,29.18,9.98,291.22,228.02,192.16,11.75,-140.71,28.5,4.1,Completed
SES-000053,2025-11-20,23,EV-087,Hyderabad,Telangana,Own,DC Fast,CCS2,Corporate,Corporate Account,1.44,60.7,14.77,896.54,487.05,85.76,20.5,303.23,35.6,5.0,Completed
SES-000040,2025-03-17,11,EV-019,Hyderabad,Telangana,Franchise,DC Ultra-Fast,Type 2,Taxi/Ride-share,UPI,2.4,180.0,14.2,2556.0,1313.47,255.2,28.16,959.17,34.4,3.9,Completed
SES-000779,2025-05-27,20,EV-042,Chennai,Tamil Nadu,Own,DC Fast,CCS2,Fleet,UPI,0.71,32.24,15.58,502.3,256.68,167.89,79.02,-1.29,23.5,3.3,Completed
SES-003476,2025-03-13,6,EV-044,Gurugram,Haryana,Own,AC Level 2,CCS2,Fleet,Wallet,0.3,5.76,10.16,58.52,37.23,129.35,19.93,-127.99,25.8,3.5,Completed
SES-002841,2024-05-17,6,EV-098,Pune,Maharashtra,Own,DC Fast,CCS2,Taxi/Ride-share,UPI,1.19,33.58,11.67,391.88,173.14,102.67,76.34,39.73,42.4,3.6,Completed
SES-004449,2025-02-10,22,EV-001,Delhi,Delhi,Own,DC Fast,CCS2,Taxi/Ride-share,Card,0.8,38.83,13.73,533.14,241.45,177.34,51.73,62.62,19.8,3.5,Completed
SES-001912,2024-08-12,15,EV-087,Chennai,Tamil Nadu,Partner,DC Fast,CHAdeMO,Fleet,UPI,1.28,41.37,15.32,633.79,268.34,104.81,24.67,235.97,28.6,4.8,Completed
SES-000974,2024-12-23,14,EV-017,Chennai,Tamil Nadu,Franchise,DC Fast,CCS2,Private,,0.41,15.51,12.9,200.08,103.07,173.55,78.41,-154.95,21.7,4.7,Completed
SES-000385,2024-07-30,8,EV-012,Ahmedabad,Gujarat,Franchise,DC Fast,CCS2,Fleet,UPI,2.34,128.77,15.88,2044.87,929.67,169.21,41.01,904.98,79.5,2.7,Completed
SES-002659,2024-12-01,5,EV-075,Gurugram,Haryana,Franchise,DC Fast,CCS2,Taxi/Ride-share,UPI,1.17,41.59,15.41,640.9,334.48,193.72,28.71,83.99,33.0,3.2,Completed
SES-000938,2024-02-29,9,EV-082,Delhi,Delhi,Own,DC Fast,CCS2,Private,UPI,2.56,108.2,14.81,1602.44,632.65,78.23,56.88,834.68,60.6,4.5,Completed
SES-000434,2024-10-22,20,EV-038,Bengaluru,Karnataka,Partner,DC Ultra-Fast,Type 2,Corporate,UPI,0.44,53.24,17.95,955.66,273.23,277.87,58.52,346.04,25.7,4.1,Completed
SES-004661,2025-05-01,17,EV-063,Delhi,Delhi,Own,DC Fast,CCS2,Fleet,Corporate Account,0.24,8.07,15.24,122.99,48.66,117.88,58.06,-101.61,26.2,4.4,Completed
SES-004594,2024-04-18,3,EV-008,Hyderabad,Telangana,Franchise,DC Ultra-Fast,CHAdeMO,Private,UPI,0.5,52.8,17.77,938.26,289.05,254.87,71.17,323.17,35.3,3.7,Completed
